source_file,Hospital Centinela,Total de casos,Nº casos positivos,VRS,Ad,Para,Inf A,Inf B,semana,año
SE29_27-07-2021.pdf,R.M. Occidente San Juan de Dios,24,0,0,0,0,0,0,SE29,2021
SE29_27-07-2021.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE29,2021
SE29_27-07-2021.pdf,R.M. Oriente Hospital del Tórax,3,0,0,0,0,0,0,SE29,2021
SE29_27-07-2021.pdf,R.M. Oriente Hospital Militar,6,0,0,0,0,0,0,SE29,2021
SE16_27-04-2021.pdf,R.M. Sur Exequiel González C.,11,1,1,0,0,0,0,SE16,2021
SE16_27-04-2021.pdf,R.M. Occidente Félix Bulnes,17,1,1,0,0,0,0,SE16,2021
SE16_27-04-2021.pdf,R.M. Occidente San Juan de Dios*,0,0,0,0,0,0,0,SE16,2021
SE16_27-04-2021.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE16,2021
SE16_27-04-2021.pdf,R.M. Oriente Hospital del Tórax,12,0,0,0,0,0,0,SE16,2021
SE16_27-04-2021.pdf,R.M. Oriente Hospital Militar,3,0,0,0,0,0,0,SE16,2021
SE16_27-04-2021.pdf,"Santiago, Consultorio Ariztía",1,0,0,0,0,0,0,SE16,2021
SE51_26-12-2023.pdf,R.M. Sur Exequiel González C.,20,2,0,1,1,0,0,SE51,2023
SE51_26-12-2023.pdf,R.M. Occidente Félix Bulnes,97,14,0,3,8,0,0,SE51,2023
SE51_26-12-2023.pdf,R.M. Occidente San Juan de Dios*,0,0,0,0,0,0,0,SE51,2023
SE51_26-12-2023.pdf,R.M. Suroriente Padre Hurtado,38,1,0,0,0,1,0,SE51,2023
SE51_26-12-2023.pdf,R.M. Oriente Hospital del Tórax,30,0,0,0,0,0,0,SE51,2023
SE51_26-12-2023.pdf,"Santiago, Consultorio 5",4,1,0,1,0,0,0,SE51,2023
SE51_26-12-2023.pdf,"Santiago, Consultorio Barros Luco",1,0,0,0,0,0,0,SE51,2023
SE34_25-08-2020.pdf,R.M. Sur Exequiel González C.,4,0,0,0,0,0,0,SE34,2020
SE34_25-08-2020.pdf,R.M. Occidente Félix Bulnes,14,1,0,0,0,1,0,SE34,2020
SE34_25-08-2020.pdf,R.M. Occidente San Juan de Dios,168,0,0,0,0,0,0,SE34,2020
SE34_25-08-2020.pdf,R.M. Suroriente Padre Hurtado,5,0,0,0,0,0,0,SE34,2020
SE34_25-08-2020.pdf,R.M. Oriente Hospital del Tórax,45,5,0,0,0,0,0,SE34,2020
SE34_25-08-2020.pdf,R.M. Oriente Hospital Militar,7,0,0,0,0,0,0,SE34,2020
SE34_25-08-2020.pdf,"Santiago, Consultorio 5",1,0,0,0,0,0,0,SE34,2020
SE14_29-10-2020.pdf,R.M. Sur Exequiel González C.,11,0,0,0,0,0,0,SE14,2020
SE14_29-10-2020.pdf,R.M. Occidente Félix Bulnes,41,5,0,1,4,0,0,SE14,2020
SE14_29-10-2020.pdf,R.M. Occidente San Juan de Dios,46,3,0,0,3,0,0,SE14,2020
SE14_29-10-2020.pdf,R.M. Suroriente Padre Hurtado,7,0,0,0,0,0,0,SE14,2020
SE14_29-10-2020.pdf,R.M. Oriente Hospital del Tórax,25,1,0,1,0,0,0,SE14,2020
SE14_29-10-2020.pdf,R.M. Oriente Hospital Militar,13,0,0,0,0,0,0,SE14,2020
SE14_29-10-2020.pdf,"Santiago, Consultorio Ariztía",19,0,0,0,0,0,0,SE14,2020
SE36_08-09-2020.pdf,R.M. Sur Exequiel González C.,11,0,0,0,0,0,0,SE36,2020
SE36_08-09-2020.pdf,R.M. Occidente Félix Bulnes,21,0,0,0,0,0,0,SE36,2020
SE36_08-09-2020.pdf,R.M. Occidente San Juan de Dios,195,0,0,0,0,0,0,SE36,2020
SE36_08-09-2020.pdf,R.M. Suroriente Padre Hurtado,7,1,0,1,0,0,0,SE36,2020
SE36_08-09-2020.pdf,R.M. Oriente Hospital del Tórax,50,6,0,0,0,0,0,SE36,2020
SE36_08-09-2020.pdf,R.M. Oriente Hospital Militar,14,0,0,0,0,0,0,SE36,2020
SE36_14-09-2021.pdf,R.M. Sur Exequiel González C.,36,24,23,0,1,0,0,SE36,2021
SE36_14-09-2021.pdf,R.M. Occidente Félix Bulnes,30,13,12,0,1,0,0,SE36,2021
SE36_14-09-2021.pdf,R.M. Occidente San Juan de Dios,42,5,4,1,0,0,0,SE36,2021
SE36_14-09-2021.pdf,R.M. Suroriente Padre Hurtado,36,16,16,0,0,0,0,SE36,2021
SE36_14-09-2021.pdf,R.M. Oriente Hospital del Tórax,3,1,0,1,0,0,0,SE36,2021
SE36_14-09-2021.pdf,R.M. Oriente Hospital Militar,11,0,0,0,0,0,0,SE36,2021
SE36_14-09-2021.pdf,"Santiago, Consultorio 5",2,2,2,0,0,0,0,SE36,2021
SE31_08-08-2023.pdf,R.M. Sur Exequiel González C.,56,15,9,1,3,0,1,SE31,2023
SE31_08-08-2023.pdf,R.M. Occidente Félix Bulnes,96,40,13,0,6,0,2,SE31,2023
SE31_08-08-2023.pdf,R.M. Occidente San Juan de Dios,131,18,5,1,4,0,0,SE31,2023
SE31_08-08-2023.pdf,R.M. Suroriente Padre Hurtado,153,18,12,1,1,0,0,SE31,2023
SE31_08-08-2023.pdf,R.M. Oriente Hospital del Tórax,56,13,7,1,0,1,2,SE31,2023
SE31_08-08-2023.pdf,R.M. Oriente Hospital Militar,8,5,2,0,0,0,0,SE31,2023
SE31_08-08-2023.pdf,"Santiago, Consultorio Steeger",8,2,0,0,2,0,0,SE31,2023
SE31_08-08-2023.pdf,"Santiago, Consultorio Avendaño",6,2,0,0,0,0,1,SE31,2023
SE31_08-08-2023.pdf,"Santiago, Consultorio 5",9,3,0,1,1,0,0,SE31,2023
SE31_08-08-2023.pdf,"Santiago, Consultorio Barros Luco",3,0,0,0,0,0,0,SE31,2023
SE31_08-08-2023.pdf,"Santiago, Consultorio Ariztía",5,2,0,1,0,0,0,SE31,2023
SE31_08-08-2023.pdf,Otros R.M**,3,3,0,0,0,2,1,SE31,2023
SE18_05-05-2020.pdf,R.M. Sur Exequiel González C.,9,0,0,0,0,0,0,SE18,2020
SE18_05-05-2020.pdf,R.M. Occidente Félix Bulnes,8,0,0,0,0,0,0,SE18,2020
SE18_05-05-2020.pdf,R.M. Occidente San Juan de Dios,35,1,0,0,0,1,0,SE18,2020
SE18_05-05-2020.pdf,R.M. Suroriente Padre Hurtado,1,0,0,0,0,0,0,SE18,2020
SE18_05-05-2020.pdf,R.M. Oriente Hospital del Tórax,24,2,0,0,0,0,0,SE18,2020
SE18_05-05-2020.pdf,R.M. Oriente Hospital Militar,5,0,0,0,0,0,0,SE18,2020
SE18_05-05-2020.pdf,"Santiago, Consultorio Ariztía",34,1,0,0,0,0,0,SE18,2020
SE44_05-11-2019.pdf,R.M. Sur Exequiel González C.,15,3,0,1,1,0,0,SE44,2019
SE44_05-11-2019.pdf,R.M. Occidente Félix Bulnes,47,7,0,0,3,0,0,SE44,2019
SE44_05-11-2019.pdf,R.M. Occidente San Juan de Dios,54,3,0,0,0,0,3,SE44,2019
SE44_05-11-2019.pdf,R.M. Suroriente Padre Hurtado,17,0,0,0,0,0,0,SE44,2019
SE44_05-11-2019.pdf,R.M. Oriente Hospital del Tórax,6,1,0,0,1,0,0,SE44,2019
SE44_05-11-2019.pdf,"Santiago, Consultorio Ariztía",1,0,0,0,0,0,0,SE44,2019
SE44_05-11-2019.pdf,Otros R.M**,7,7,0,0,0,1,6,SE44,2019
SE09_05-03-2024.pdf,R.M. Sur Exequiel González C.,2,0,0,0,0,0,0,SE09,2024
SE09_05-03-2024.pdf,R.M. Occidente Félix Bulnes,62,25,0,3,2,1,0,SE09,2024
SE09_05-03-2024.pdf,R.M. Occidente San Juan de Dios,87,9,0,0,0,2,0,SE09,2024
SE09_05-03-2024.pdf,R.M. Suroriente Padre Hurtado,48,6,0,1,0,1,0,SE09,2024
SE09_05-03-2024.pdf,R.M. Oriente Hospital del Tórax,12,0,0,0,0,0,0,SE09,2024
SE09_05-03-2024.pdf,R.M. Oriente Hospital Militar,4,1,0,0,0,0,0,SE09,2024
SE09_05-03-2024.pdf,"Santiago, Consultorio Steeger",2,1,0,0,0,0,0,SE09,2024
SE09_05-03-2024.pdf,"Santiago, Consultorio Avendaño",2,1,0,0,0,1,0,SE09,2024
SE09_05-03-2024.pdf,"Santiago, Consultorio 5",6,2,0,0,0,0,0,SE09,2024
SE09_05-03-2024.pdf,"Santiago, Consultorio Barros Luco",2,0,0,0,0,0,0,SE09,2024
SE09_05-03-2024.pdf,"Santiago, Consultorio Ariztía",2,2,0,0,0,0,0,SE09,2024
SE09_05-03-2024.pdf,Otros R.M**,3,3,0,0,0,3,0,SE09,2024
SE53_05-01-2020.pdf,R.M. Sur Exequiel González C.,3,0,0,0,0,0,0,SE53,2020
SE53_05-01-2020.pdf,R.M. Occidente Félix Bulnes,13,0,0,0,0,0,0,SE53,2020
SE53_05-01-2020.pdf,R.M. Occidente San Juan de Dios,39,0,0,0,0,0,0,SE53,2020
SE53_05-01-2020.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE53,2020
SE53_05-01-2020.pdf,R.M. Oriente Hospital del Tórax,25,0,0,0,0,0,0,SE53,2020
SE18_10-05-2022.pdf,R.M. Sur Exequiel Gonzáles C.,34,3,3,0,0,0,0,SE18,2022
SE18_10-05-2022.pdf,R.M. Occidente Félix Bulnes,62,17,6,3,6,0,0,SE18,2022
SE18_10-05-2022.pdf,R.M. Occidente San Juan de Dios,38,8,1,0,4,0,0,SE18,2022
SE18_10-05-2022.pdf,R.M. Suroriente Padre Hurtado,49,11,8,3,0,0,0,SE18,2022
SE18_10-05-2022.pdf,R.M. Oriente Hospital del Torax,1,0,0,0,0,0,0,SE18,2022
SE18_10-05-2022.pdf,R.M. Oriente Hospital Militar,14,4,1,0,0,0,0,SE18,2022
SE18_10-05-2022.pdf,"Santiago, Consultorio 5",3,0,0,0,0,0,0,SE18,2022
SE18_10-05-2022.pdf,"Santiago, Consultorio Ariztía",2,0,0,0,0,0,0,SE18,2022
SE18_10-05-2022.pdf,Otros R.M**,5,5,0,0,0,5,0,SE18,2022
SE21_26-05-2020.pdf,R.M. Sur Exequiel González C.,6,0,0,0,0,0,0,SE21,2020
SE21_26-05-2020.pdf,R.M. Occidente Félix Bulnes*,0,0,0,0,0,0,0,SE21,2020
SE21_26-05-2020.pdf,R.M. Occidente San Juan de Dios,208,0,0,0,0,0,0,SE21,2020
SE21_26-05-2020.pdf,R.M. Suroriente Padre Hurtado,2,0,0,0,0,0,0,SE21,2020
SE21_26-05-2020.pdf,R.M. Oriente Hospital del Tórax,45,1,0,0,0,0,0,SE21,2020
SE21_26-05-2020.pdf,R.M. Oriente Hospital Militar,51,0,0,0,0,0,0,SE21,2020
SE21_26-05-2020.pdf,"Santiago, Consultorio Ariztía",34,3,0,1,0,0,0,SE21,2020
SE43_27-10-2020.pdf,R.M. Sur Exequiel González C.,4,0,0,0,0,0,0,SE43,2020
SE43_27-10-2020.pdf,R.M. Occidente Félix Bulnes,13,4,0,4,0,0,0,SE43,2020
SE43_27-10-2020.pdf,R.M. Occidente San Juan de Dios,33,0,0,0,0,0,0,SE43,2020
SE43_27-10-2020.pdf,R.M. Suroriente Padre Hurtado,4,0,0,0,0,0,0,SE43,2020
SE43_27-10-2020.pdf,R.M. Oriente Hospital del Tórax,9,0,0,0,0,0,0,SE43,2020
SE43_27-10-2020.pdf,R.M. Oriente Hospital Militar,2,0,0,0,0,0,0,SE43,2020
SE19_16-05-2023.pdf,R.M. Sur Exequiel González C.,51,14,11,0,2,1,0,SE19,2023
SE19_16-05-2023.pdf,R.M. Occidente Félix Bulnes,154,55,20,5,5,19,0,SE19,2023
SE19_16-05-2023.pdf,R.M. Occidente San Juan de Dios,153,47,1,1,1,39,2,SE19,2023
SE19_16-05-2023.pdf,R.M. Suroriente Padre Hurtado,216,68,7,8,0,49,4,SE19,2023
SE19_16-05-2023.pdf,R.M. Oriente Hospital del Tórax,31,6,1,0,1,4,0,SE19,2023
SE19_16-05-2023.pdf,R.M. Oriente Hospital Militar,13,8,3,0,0,5,0,SE19,2023
SE19_16-05-2023.pdf,"Santiago, Consultorio Steeger",4,2,0,0,1,1,0,SE19,2023
SE19_16-05-2023.pdf,"Santiago, Consultorio Avendaño",4,2,0,0,1,1,0,SE19,2023
SE19_16-05-2023.pdf,"Santiago, Consultorio Barros Luco",11,2,0,0,1,1,0,SE19,2023
SE19_16-05-2023.pdf,"Santiago, Consultorio Ariztía",5,4,0,1,1,2,0,SE19,2023
SE19_16-05-2023.pdf,Otros R.M**,17,17,0,0,0,16,1,SE19,2023
SE37_17-09-2019.pdf,R.M. Sur Exequiel González C.,67,26,11,1,2,1,3,SE37,2019
SE37_17-09-2019.pdf,R.M. Occidente Félix Bulnes,72,17,4,1,2,0,4,SE37,2019
SE37_17-09-2019.pdf,R.M. Occidente San Juan de Dios,152,38,7,0,1,0,25,SE37,2019
SE37_17-09-2019.pdf,R.M. Suroriente Padre Hurtado,52,20,3,1,0,0,5,SE37,2019
SE37_17-09-2019.pdf,R.M. Oriente Hospital del Tórax,33,7,1,0,1,0,5,SE37,2019
SE37_17-09-2019.pdf,"Santiago, Consultorio Steeger",1,0,0,0,0,0,0,SE37,2019
SE37_17-09-2019.pdf,"Santiago, Consultorio Avendaño",1,1,0,0,0,0,1,SE37,2019
SE37_17-09-2019.pdf,"Santiago, Consultorio Ariztía",2,0,0,0,0,0,0,SE37,2019
SE37_17-09-2019.pdf,Otros R.M**,18,18,0,0,0,5,13,SE37,2019
SE06_16-02-2021.pdf,R.M. Sur Exequiel González C.,9,0,0,0,0,0,0,SE06,2021
SE06_16-02-2021.pdf,R.M. Occidente Félix Bulnes,13,0,0,0,0,0,0,SE06,2021
SE06_16-02-2021.pdf,R.M. Occidente San Juan de Dios,36,0,0,0,0,0,0,SE06,2021
SE06_16-02-2021.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE06,2021
SE06_16-02-2021.pdf,R.M. Oriente Hospital del Tórax,12,0,0,0,0,0,0,SE06,2021
SE06_16-02-2021.pdf,R.M. Oriente Hospital Militar,5,0,0,0,0,0,0,SE06,2021
SE43-2019.pdf,R.M. Sur Exequiel González C.,47,9,1,1,2,0,1,SE43,2019
SE43-2019.pdf,R.M. Occidente Félix Bulnes,42,15,0,4,2,0,1,SE43,2019
SE43-2019.pdf,R.M. Occidente San Juan de Dios,76,9,0,2,2,0,3,SE43,2019
SE43-2019.pdf,R.M. Suroriente Padre Hurtado,32,3,0,1,0,0,0,SE43,2019
SE43-2019.pdf,R.M. Oriente Hospital del Tórax,22,3,0,0,0,0,1,SE43,2019
SE43-2019.pdf,R.M. Oriente Hospital Militar,10,0,0,0,0,0,0,SE43,2019
SE43-2019.pdf,"Santiago, Consultorio Avendaño",1,1,0,0,0,0,1,SE43,2019
SE43-2019.pdf,Otros R.M**,4,4,0,0,0,0,4,SE43,2019
SE46_19-11-2019.pdf,R.M. Sur Exequiel González C.,2,0,0,0,0,0,0,SE46,2019
SE46_19-11-2019.pdf,R.M. Occidente Félix Bulnes,44,3,1,1,0,0,0,SE46,2019
SE46_19-11-2019.pdf,R.M. Occidente San Juan de Dios,42,1,0,0,0,0,1,SE46,2019
SE46_19-11-2019.pdf,R.M. Suroriente Padre Hurtado,11,0,0,0,0,0,0,SE46,2019
SE46_19-11-2019.pdf,R.M. Oriente Hospital del Tórax,14,1,0,0,0,0,0,SE46,2019
SE46_19-11-2019.pdf,R.M. Oriente Hospital Militar,9,2,0,0,1,0,0,SE46,2019
SE46_19-11-2019.pdf,Otros R.M**,6,6,0,0,0,2,4,SE46,2019
SE30-2019.pdf.pdf,R.M. Sur Exequiel González C.,117,77,70,1,6,0,0,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,R.M. Occidente Félix Bulnes,126,95,82,3,3,0,4,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,R.M. Occidente San Juan de Dios,193,50,22,2,4,5,16,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,R.M. Suroriente Padre Hurtado,131,86,70,4,2,1,5,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,R.M. Oriente Hospital del Tórax,63,9,5,0,2,0,2,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,R.M. Oriente Hospital Militar,10,2,2,0,0,0,0,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,"Santiago, Consultorio Avendaño",5,2,1,0,0,0,1,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,"Santiago, Consultorio 5",1,0,0,0,0,0,0,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,"Santiago, Consultorio Barros Luco",2,1,0,0,0,0,1,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,"Santiago, Consultorio Ariztía",1,0,0,0,0,0,0,SE30-2019.pdf.pdf,2019
SE30-2019.pdf.pdf,Otros R.M**,16,16,0,0,0,5,11,SE30-2019.pdf.pdf,2019
SE23_09-06-2020.pdf,R.M. Sur Exequiel González C.,7,0,0,0,0,0,0,SE23,2020
SE23_09-06-2020.pdf,R.M. Occidente Félix Bulnes*,0,0,0,0,0,0,0,SE23,2020
SE23_09-06-2020.pdf,R.M. Occidente San Juan de Dios,219,3,3,0,0,0,0,SE23,2020
SE23_09-06-2020.pdf,R.M. Suroriente Padre Hurtado,0,0,0,0,0,0,0,SE23,2020
SE23_09-06-2020.pdf,R.M. Oriente Hospital del Tórax,58,2,0,0,0,0,0,SE23,2020
SE23_09-06-2020.pdf,R.M. Oriente Hospital Militar,55,1,0,0,1,0,0,SE23,2020
SE15_19-04-2022.pdf,R.M. Sur Exequiel González C.,20,2,2,0,0,0,0,SE15,2022
SE15_19-04-2022.pdf,R.M. Occidente Félix Bulnes,52,6,2,1,3,0,0,SE15,2022
SE15_19-04-2022.pdf,R.M. Occidente San Juan de Dios,24,3,1,0,2,0,0,SE15,2022
SE15_19-04-2022.pdf,R.M. Suroriente Padre Hurtado,100,3,0,2,0,1,0,SE15,2022
SE15_19-04-2022.pdf,R.M. Oriente Hospital del Tórax,4,0,0,0,0,0,0,SE15,2022
SE15_19-04-2022.pdf,R.M. Oriente Hospital Militar,5,1,1,0,0,0,0,SE15,2022
SE15_19-04-2022.pdf,"Santiago, Consultorio Steeger",2,2,0,1,1,0,0,SE15,2022
SE15_19-04-2022.pdf,"Santiago, Consultorio 5",1,0,0,0,0,0,0,SE15,2022
SE15_19-04-2022.pdf,Otros R.M**,3,3,0,0,0,3,0,SE15,2022
SE44_03-11-2020.pdf,R.M. Sur Exequiel González C.,8,0,0,0,0,0,0,SE44,2020
SE44_03-11-2020.pdf,R.M. Occidente Félix Bulnes,16,1,0,0,1,0,0,SE44,2020
SE44_03-11-2020.pdf,R.M. Occidente San Juan de Dios,30,0,0,0,0,0,0,SE44,2020
SE44_03-11-2020.pdf,R.M. Suroriente Padre Hurtado,1,0,0,0,0,0,0,SE44,2020
SE44_03-11-2020.pdf,R.M. Oriente Hospital del Tórax,37,4,0,0,0,0,0,SE44,2020
SE44_03-11-2020.pdf,R.M. Oriente Hospital Militar,1,0,0,0,0,0,0,SE44,2020
SE49_14-12-2021.pdf,R.M. Sur Exequiel González C.,21,3,1,1,1,0,0,SE49,2021
SE49_14-12-2021.pdf,R.M. Occidente Félix Bulnes,44,3,0,0,3,0,0,SE49,2021
SE49_14-12-2021.pdf,R.M. Occidente San Juan de Dios,22,2,0,0,2,0,0,SE49,2021
SE49_14-12-2021.pdf,R.M. Suroriente Padre Hurtado,26,1,1,0,0,0,0,SE49,2021
SE49_14-12-2021.pdf,R.M. Oriente Hospital del Tórax,2,0,0,0,0,0,0,SE49,2021
SE49_14-12-2021.pdf,R.M. Oriente Hospital Militar,7,1,0,0,1,0,0,SE49,2021
SE50_20-12-2022.pdf,R.M. Sur Exequiel González C.,16,0,0,0,0,0,0,SE50,2022
SE50_20-12-2022.pdf,R.M. Occidente Félix Bulnes,67,13,0,5,4,3,0,SE50,2022
SE50_20-12-2022.pdf,R.M. Occidente San Juan de Dios,65,16,0,0,2,5,1,SE50,2022
SE50_20-12-2022.pdf,R.M. Suroriente Padre Hurtado,85,7,0,1,0,5,1,SE50,2022
SE50_20-12-2022.pdf,R.M. Oriente Hospital del Tórax,13,3,0,0,0,1,0,SE50,2022
SE50_20-12-2022.pdf,R.M. Oriente Hospital Militar,15,1,0,0,0,0,0,SE50,2022
SE50_20-12-2022.pdf,"Santiago, Consultorio Steeger",5,1,0,1,0,0,0,SE50,2022
SE50_20-12-2022.pdf,"Santiago, Consultorio Avendaño",8,2,0,0,0,2,0,SE50,2022
SE50_20-12-2022.pdf,"Santiago, Consultorio 5",0,0,0,0,0,0,0,SE50,2022
SE50_20-12-2022.pdf,"Santiago, Consultorio Barros Luco",0,0,0,0,0,0,0,SE50,2022
SE50_20-12-2022.pdf,"Santiago, Consultorio Ariztía",1,0,0,0,0,0,0,SE50,2022
SE50_20-12-2022.pdf,Otros R.M**,9,9,0,0,0,9,0,SE50,2022
SE01_07-01-2025.pdf,R.M. Sur Exequiel González C.,27,14,0,0,0,2,0,SE01,2025
SE01_07-01-2025.pdf,R.M. Occidente Félix Bulnes,77,25,0,4,0,0,6,SE01,2025
SE01_07-01-2025.pdf,R.M. Occidente San Juan de Dios,62,14,0,0,0,1,2,SE01,2025
SE01_07-01-2025.pdf,R.M. Suroriente Padre Hurtado,75,14,0,1,0,1,6,SE01,2025
SE01_07-01-2025.pdf,R.M. Oriente Hospital del Tórax,7,1,0,0,0,0,0,SE01,2025
SE01_07-01-2025.pdf,"Santiago, Consultorio 5",1,0,0,0,0,0,0,SE01,2025
SE01_07-01-2025.pdf,"Santiago, Consultorio Barros Luco",6,0,0,0,0,0,0,SE01,2025
SE01_07-01-2025.pdf,Otros R.M**,5,5,0,0,0,1,4,SE01,2025
SE46_19-11-2024.pdf,R.M. Sur Exequiel González C.,71,34,0,3,7,0,2,SE46,2024
SE46_19-11-2024.pdf,R.M. Occidente Félix Bulnes,129,55,0,4,4,1,5,SE46,2024
SE46_19-11-2024.pdf,R.M. Occidente San Juan de Dios,114,25,0,0,3,0,4,SE46,2024
SE46_19-11-2024.pdf,R.M. Suroriente Padre Hurtado,61,4,0,1,0,0,0,SE46,2024
SE46_19-11-2024.pdf,R.M. Oriente Hospital del Tórax,10,3,0,0,0,0,3,SE46,2024
SE46_19-11-2024.pdf,R.M. Oriente Hospital Militar,6,4,1,0,0,0,0,SE46,2024
SE46_19-11-2024.pdf,"Santiago, Consultorio Steeger",4,3,0,0,0,0,2,SE46,2024
SE46_19-11-2024.pdf,"Santiago, Consultorio Avendaño",4,3,0,0,0,0,0,SE46,2024
SE46_19-11-2024.pdf,"Santiago, Consultorio 5",10,0,0,0,0,0,0,SE46,2024
SE46_19-11-2024.pdf,"Santiago, Consultorio Barros Luco",7,0,0,0,0,0,0,SE46,2024
SE46_19-11-2024.pdf,"Santiago, Consultorio Ariztía",2,0,0,0,0,0,0,SE46,2024
SE46_19-11-2024.pdf,Otros R.M**,4,4,0,0,0,0,4,SE46,2024
SE09_03-03-2020.pdf,R.M. Sur Exequiel González C.,10,0,0,0,0,0,0,SE09,2020
SE09_03-03-2020.pdf,R.M. Occidente Félix Bulnes,13,0,0,0,0,0,0,SE09,2020
SE09_03-03-2020.pdf,R.M. Occidente San Juan de Dios,28,6,0,2,3,1,0,SE09,2020
SE09_03-03-2020.pdf,R.M. Suroriente Padre Hurtado,9,0,0,0,0,0,0,SE09,2020
SE09_03-03-2020.pdf,R.M. Oriente Hospital del Tórax,5,0,0,0,0,0,0,SE09,2020
SE09_03-03-2020.pdf,R.M. Oriente Hospital Militar,7,0,0,0,0,0,0,SE09,2020
SE09_03-03-2020.pdf,Otros R.M**,2,2,0,0,0,1,1,SE09,2020
SE43_03-11-2022.pdf,R.M. Sur Exequiel González C.,19,2,0,0,1,1,0,SE43,2022
SE43_03-11-2022.pdf,R.M. Occidente Félix Bulnes,73,12,1,1,3,6,0,SE43,2022
SE43_03-11-2022.pdf,R.M. Occidente San Juan de Dios,70,17,0,0,0,5,0,SE43,2022
SE43_03-11-2022.pdf,R.M. Suroriente Padre Hurtado,88,24,20,0,0,4,0,SE43,2022
SE43_03-11-2022.pdf,R.M. Oriente Hospital del Tórax,21,4,0,0,1,3,0,SE43,2022
SE43_03-11-2022.pdf,R.M. Oriente Hospital Militar,11,8,0,1,0,0,0,SE43,2022
SE43_03-11-2022.pdf,"Santiago, Consultorio Steeger",7,2,0,0,0,2,0,SE43,2022
SE43_03-11-2022.pdf,"Santiago, Consultorio Avendaño",2,1,0,0,0,1,0,SE43,2022
SE43_03-11-2022.pdf,"Santiago, Consultorio Barros Luco",8,0,0,0,0,0,0,SE43,2022
SE43_03-11-2022.pdf,Otros R.M**,10,10,0,0,0,10,0,SE43,2022
SE10_10-03-2020.pdf,R.M. Sur Exequiel González C.,14,1,0,0,1,0,0,SE10,2020
SE10_10-03-2020.pdf,R.M. Occidente Félix Bulnes,17,2,0,0,2,0,0,SE10,2020
SE10_10-03-2020.pdf,R.M. Occidente San Juan de Dios,35,4,0,0,4,0,0,SE10,2020
SE10_10-03-2020.pdf,R.M. Suroriente Padre Hurtado,14,0,0,0,0,0,0,SE10,2020
SE10_10-03-2020.pdf,R.M. Oriente Hospital del Tórax,17,0,0,0,0,0,0,SE10,2020
SE10_10-03-2020.pdf,R.M. Oriente Hospital Militar,2,0,0,0,0,0,0,SE10,2020
SE10_10-03-2020.pdf,Otros R.M**,5,5,0,0,0,5,0,SE10,2020
SE21_30-05-2023.pdf,R.M. Sur Exequiel González C.,83,36,32,1,1,1,0,SE21,2023
SE21_30-05-2023.pdf,R.M. Occidente Félix Bulnes,216,152,96,8,12,22,1,SE21,2023
SE21_30-05-2023.pdf,R.M. Occidente San Juan de Dios,142,45,10,0,2,30,2,SE21,2023
SE21_30-05-2023.pdf,R.M. Suroriente Padre Hurtado,1579,75,33,19,0,20,3,SE21,2023
SE21_30-05-2023.pdf,R.M. Oriente Hospital del Tórax,60,20,11,0,0,8,0,SE21,2023
SE21_30-05-2023.pdf,R.M. Oriente Hospital Militar,10,7,4,0,0,1,0,SE21,2023
SE21_30-05-2023.pdf,"Santiago, Consultorio Steeger",7,7,3,0,1,3,0,SE21,2023
SE21_30-05-2023.pdf,"Santiago, Consultorio Avendaño",2,1,0,0,0,0,0,SE21,2023
SE21_30-05-2023.pdf,"Santiago, Consultorio Barros Luco",5,1,0,0,0,1,0,SE21,2023
SE21_30-05-2023.pdf,"Santiago, Consultorio Ariztía",10,10,3,0,2,2,0,SE21,2023
SE21_30-05-2023.pdf,Otros R.M**,6,6,0,0,0,6,0,SE21,2023
SE43_31-10-2023.pdf,R.M. Sur Exequiel González C.,30,0,0,0,0,0,0,SE43,2023
SE43_31-10-2023.pdf,R.M. Occidente Félix Bulnes,93,25,0,2,13,0,2,SE43,2023
SE43_31-10-2023.pdf,R.M. Occidente San Juan de Dios,114,15,0,0,2,0,0,SE43,2023
SE43_31-10-2023.pdf,R.M. Suroriente Padre Hurtado,98,3,0,2,0,0,1,SE43,2023
SE43_31-10-2023.pdf,R.M. Oriente Hospital del Tórax,83,4,0,0,2,0,1,SE43,2023
SE43_31-10-2023.pdf,R.M. Oriente Hospital Militar,8,4,0,0,2,0,0,SE43,2023
SE43_31-10-2023.pdf,"Santiago, Consultorio Steeger",5,2,0,0,2,0,0,SE43,2023
SE43_31-10-2023.pdf,"Santiago, Consultorio Avendaño",1,0,0,0,0,0,0,SE43,2023
